694.5,8148
695,8153
695.5,8162
696,8169
696.5,8176
697,8181
697.5,8189
698,8194
698.5,8204
699,8210
699.5,8216
700,8222
700.5,8228
701,8235
701.5,8241
702,8245
702.5,8251
703,8257
703.5,8260
704,8269
704.5,8276
705,8287
705.5,8293
706,8300
706.5,8304
707,8309
707.5,8317
708,8321
708.5,8328
709,8333
709.5,8340
710,8344
710.5,8347
711,8357
711.5,8361
712,8363
712.5,8366
713,8370
713.5,8373
714,8378
714.5,8383
715,8384
715.5,8390
716,8397
716.5,8404
717,8414
717.5,8424
718,8428
718.5,8435
719,8443
719.5,8445
720,8452
720.5,8459
721,8467
721.5,8472
722,8482
722.5,8488
723,8497
723.5,8501
724,8502
724.5,8508
725,8514
725.5,8519
726,8528
726.5,8532
727,8540
727.5,8546
728,8549
728.5,8552
729,8560
729.5,8565
730,8569
730.5,8576
731,8581
731.5,8591
732,8596
732.5,8599
733,8604
733.5,8609
734,8611
734.5,8616
735,8623
735.5,8627
736,8629
736.5,8633
737,8637
737.5,8642
738,8645
738.5,8656
739,8660
739.5,8666
740,8671
740.5,8678
741,8684
741.5,8692
742,8700
742.5,8702
743,8704
743.5,8708
744,8714
744.5,8729
745,8739
745.5,8743
746,8746
746.5,8753
747,8756
747.5,8761
748,8766
748.5,8768
749,8778
749.5,8781
750,8788
750.5,8798
751,8804
751.5,8810
752,8813
752.5,8818
753,8821
753.5,8831
754,8836
754.5,8844
755,8849
755.5,8855
756,8860
756.5,8869
757,8874
757.5,8879
758,8883
758.5,8891
759,8896
759.5,8902
760,8909
760.5,8914
761,8920
761.5,8924
762,8928
762.5,8935
763,8937
763.5,8941
764,8945
764.5,8949
765,8952
765.5,8956
766,8961
766.5,8970
767,8977
767.5,8982
768,8985
768.5,8988
769,8999
769.5,9001
770,9008
770.5,9013
771,9023
771.5,9030
772,9037
772.5,9044
773,9053
773.5,9061
774,9064
774.5,9065
775,9072
775.5,9077
776,9086
776.5,9091
777,9095
777.5,9105
778,9111
778.5,9116
779,9125
779.5,9133
780,9135
780.5,9136
781,9140
781.5,9143
782,9149
782.5,9154
783,9161
783.5,9168
784,9173
784.5,9177
785,9182
785.5,9186
786,9195
786.5,9203
787,9209
787.5,9217
788,9223
788.5,9224
789,9227
789.5,9231
790,9237
790.5,9245
791,9249
791.5,9254
792,9262
792.5,9264
793,9269
793.5,9275
794,9281
794.5,9287
795,9294
795.5,9299
796,9303
796.5,9311
797,9319
797.5,9325
798,9330
798.5,9335
799,9346
799.5,9354
800,9363
800.5,9367
801,9374
801.5,9383
802,9390
802.5,9395
803,9399
803.5,9401
804,9406
804.5,9409
805,9414
805.5,9424
806,9428
806.5,9431
807,9436
807.5,9446
808,9452
808.5,9457
809,9463
809.5,9473
810,9477
810.5,9481
811,9491
811.5,9498
812,9504
812.5,9506
813,9514
813.5,9517
814,9522
814.5,9526
815,9529
815.5,9539
816,9541
816.5,9550
817,9558
817.5,9568
818,9572
818.5,9574
819,9579
819.5,9585
820,9591
820.5,9597
821,9599
821.5,9604
822,9611
822.5,9617
823,9622
823.5,9627
824,9631
824.5,9638
825,9645
825.5,9649
826,9653
826.5,9665
827,9671
827.5,9682
828,9688
828.5,9697
829,9701
829.5,9704
830,9711
830.5,9719
831,9722
831.5,9726
832,9732
832.5,9735
833,9743
833.5,9749
834,9755
834.5,9759
835,9762
835.5,9770
836,9776
836.5,9779
837,9790
837.5,9798
838,9805
838.5,9805
839,9812
839.5,9820
840,9823
840.5,9829
841,9835
841.5,9838
842,9841
842.5,9841
843,9847
843.5,9854
844,9859
844.5,9866
845,9870
845.5,9876
846,9880
846.5,9889
847,9900
847.5,9904
848,9917
848.5,9920
849,9927
849.5,9931
850,9939
850.5,9945
851,9947
851.5,9954
852,9959
852.5,9969
853,9973
853.5,9982
854,9984
854.5,9995
855,10006
855.5,10010
856,10014
856.5,10018
857,10027
857.5,10034
858,10042
858.5,10048
859,10057
859.5,10063
860,10069
860.5,10074
861,10078
861.5,10085
862,10092
862.5,10095
863,10102
863.5,10105
864,10112
864.5,10115
865,10121
865.5,10124
866,10131
866.5,10136
867,10142
867.5,10146
868,10155
868.5,10160
869,10166
869.5,10174
870,10181
870.5,10189
871,10194
871.5,10198
872,10202
872.5,10205
873,10210
873.5,10215
874,10221
874.5,10224
875,10232
875.5,10241
876,10249
876.5,10253
877,10257
877.5,10260
878,10264
878.5,10275
879,10277
879.5,10283
880,10288
880.5,10291
881,10297
881.5,10305
882,10311
882.5,10317
883,10319
883.5,10325
884,10330
884.5,10334
885,10340
885.5,10350
886,10361
886.5,10363
887,10369
887.5,10375
888,10378
888.5,10382
889,10392
889.5,10400
890,10410
890.5,10416
891,10421
891.5,10425
892,10429
892.5,10432
893,10434
893.5,10440
894,10449
894.5,10454
895,10458
895.5,10466
896,10468
896.5,10479
897,10486
897.5,10491
898,10494
898.5,10499
899,10502
899.5,10511
900,10515
900.5,10523
901,10530
901.5,10539
902,10548
902.5,10558
903,10562
903.5,10567
904,10570
904.5,10574
905,10580
905.5,10586
906,10591
906.5,10600
907,10604
907.5,10612
908,10620
908.5,10627
909,10635
909.5,10636
910,10643
910.5,10649
911,10656
911.5,10658
912,10662
912.5,10665
913,10669
913.5,10681
914,10687
914.5,10692
915,10695
915.5,10698
916,10704
916.5,10716
917,10720
917.5,10727
918,10733
918.5,10738
919,10746
919.5,10751
920,10752
920.5,10756
921,10762
921.5,10769
922,10774
922.5,10783
923,10786
923.5,10789
924,10794
924.5,10802
925,10809
925.5,10815
926,10820
926.5,10825
927,10827
927.5,10835
928,10836
928.5,10840
929,10845
929.5,10851
930,10856
930.5,10865
931,10872
931.5,10879
932,10887
932.5,10892
933,10897
933.5,10903
934,10911
934.5,10917
935,10927
935.5,10934
936,10943
936.5,10952
937,10959
937.5,10961
938,10967
938.5,10976
939,10982
939.5,10987
940,10993
940.5,10997
941,11005
941.5,11007
942,11011
942.5,11015
943,11017
943.5,11022
944,11025
944.5,11029
945,11036
945.5,11038
946,11049
946.5,11056
947,11060
947.5,11068
948,11071
948.5,11077
949,11082
949.5,11090
950,11098
950.5,11100
951,11108
951.5,11115
952,11122
952.5,11127
953,11133
953.5,11141
954,11147
954.5,11151
955,11162
955.5,11165
956,11172
956.5,11175
957,11178
957.5,11188
958,11195
958.5,11200
959,11204
959.5,11213
960,11216
960.5,11222
961,11224
961.5,11229
962,11238
962.5,11245
963,11249
963.5,11254
964,11262
964.5,11267
965,11272
965.5,11276
966,11282
966.5,11291
967,11296
967.5,11300
968,11302
968.5,11315
969,11321
969.5,11326
970,11331
970.5,11338
971,11344
971.5,11348
972,11354
972.5,11362
973,11371
973.5,11380
974,11389
974.5,11400
975,11407
975.5,11414
976,11421
976.5,11429
977,11434
977.5,11437
978,11446
978.5,11452
979,11458
979.5,11462
980,11470
980.5,11475
981,11481
981.5,11492
982,11499
982.5,11506
983,11508
983.5,11513
984,11520
984.5,11525
985,11536
985.5,11543
986,11548
986.5,11557
987,11561
987.5,11568
988,11574
988.5,11580
989,11589
989.5,11597
990,11602
990.5,11605
991,11609
991.5,11620
992,11624
992.5,11629
993,11634
993.5,11641
994,11647
994.5,11652
995,11663
995.5,11670
996,11675
996.5,11682
997,11690
997.5,11693
998,11701
998.5,11704
999,11708
999.5,11716
1000,11724
1000.5,11728
1001,11733
1001.5,11737
1002,11742
1002.5,11745
1003,11749
1003.5,11753
1004,11760
1004.5,11769
1005,11772
1005.5,11777
1006,11784
1006.5,11793
1007,11801
1007.5,11808
1008,11815
1008.5,11822
1009,11826
1009.5,11835
1010,11841
1010.5,11846
1011,11851
1011.5,11856
1012,11862
1012.5,11866
1013,11869
1013.5,11871
1014,11878
1014.5,11889
1015,11895
1015.5,11904
1016,11910
1016.5,11913
1017,11920
1017.5,11928
1018,11934
1018.5,11940
1019,11946
1019.5,11953
1020,11956
1020.5,11970
1021,11975
1021.5,11981
1022,11987
1022.5,11992
1023,11999
1023.5,12012
1024,12016
1024.5,12019
1025,12020
1025.5,12024
1026,12036
1026.5,12045
1027,12049
1027.5,12058
1028,12062
1028.5,12064
1029,12069
1029.5,12076
1030,12085
1030.5,12087
1031,12092
1031.5,12095
1032,12103
1032.5,12109
1033,12116
1033.5,12121
1034,12129
1034.5,12134
1035,12142
1035.5,12146
1036,12151
1036.5,12157
1037,12160
1037.5,12165
1038,12170
1038.5,12173
1039,12178
1039.5,12186
1040,12194
1040.5,12197
1041,12201
1041.5,12211
1042,12215
1042.5,12220
1043,12227
1043.5,12234
1044,12241
1044.5,12248
1045,12253
1045.5,12264
1046,12268
1046.5,12275
1047,12279
1047.5,12288
1048,12293
1048.5,12298
1049,12303
1049.5,12306
1050,12315
1050.5,12321
1051,12327
1051.5,12329
1052,12336
1052.5,12339
1053,12348
1053.5,12356
1054,12359
1054.5,12362
1055,12367
1055.5,12379
1056,12386
1056.5,12395
1057,12401
1057.5,12409
1058,12417
1058.5,12422
1059,12432
1059.5,12441
1060,12455
1060.5,12466
1061,12469
1061.5,12473
1062,12476
1062.5,12480
1063,12487
1063.5,12490
1064,12498
1064.5,12500
1065,12510
1065.5,12519
1066,12522
1066.5,12530
1067,12533
1067.5,12541
1068,12548
1068.5,12555
1069,12557
1069.5,12567
1070,12576
1070.5,12581
1071,12589
1071.5,12593
1072,12596
1072.5,12601
1073,12603
1073.5,12610
1074,12617
1074.5,12626
1075,12629
1075.5,12632
1076,12641
1076.5,12649
1077,12655
1077.5,12661
1078,12665
1078.5,12673
1079,12682
1079.5,12684
1080,12689
1080.5,12694
1081,12698
1081.5,12701
1082,12709
1082.5,12713
1083,12716
1083.5,12723
1084,12729
1084.5,12732
1085,12736
1085.5,12740
1086,12744
1086.5,12751
1087,12756
1087.5,12765
1088,12767
1088.5,12775
1089,12781
1089.5,12794
1090,12798
1090.5,12805
1091,12814
1091.5,12819
1092,12822
1092.5,12824
1093,12834
1093.5,12839
1094,12842
1094.5,12849
1095,12856
1095.5,12863
1096,12869
1096.5,12874
1097,12881
1097.5,12883
1098,12896
1098.5,12901
1099,12906
1099.5,12912
1100,12916
1100.5,12922
1101,12926
1101.5,12933
1102,12938
1102.5,12943
1103,12949
1103.5,12954
1104,12959
1104.5,12968
1105,12979
1105.5,12988
1106,12994
1106.5,12999
1107,13005
1107.5,13012
1108,13016
1108.5,13024
1109,13030
1109.5,13034
1110,13038
1110.5,13045
1111,13051
1111.5,13054
1112,13060
1112.5,13064
1113,13071
1113.5,13076
1114,13082
1114.5,13087
1115,13090
1115.5,13094
1116,13105
1116.5,13110
1117,13118
1117.5,13126
1118,13131
1118.5,13134
1119,13137
1119.5,13146
1120,13150
1120.5,13156
1121,13160
1121.5,13166
1122,13167
1122.5,13179
1123,13187
1123.5,13195
1124,13199
1124.5,13206
1125,13211
1125.5,13217
1126,13225
1126.5,13231
1127,13235
1127.5,13241
1128,13248
1128.5,13252
1129,13262
1129.5,13270
1130,13279
1130.5,13282
1131,13287
1131.5,13291
1132,13293
1132.5,13298
1133,13305
1133.5,13311
1134,13321
1134.5,13326
1135,13326
1135.5,13332
1136,13339
1136.5,13341
1137,13344
1137.5,13352
1138,13358
1138.5,13360
1139,13364
1139.5,13371
1140,13376
1140.5,13389
1141,13393
1141.5,13398
1142,13410
1142.5,13420
1143,13425
1143.5,13431
1144,13436
1144.5,13437
1145,13440
1145.5,13446
1146,13451
1146.5,13455
1147,13459
1147.5,13468
1148,13472
1148.5,13479
1149,13489
1149.5,13492
1150,13496
1150.5,13500
1151,13505
1151.5,13508
1152,13517
1152.5,13520
1153,13527
1153.5,13533
1154,13540
