pressure,t_equipartition,t_ideal,total_momentum_x,total_momentum_y,total_ke
3.3282e-25,36214.9,450.782,8.79326e-20,-1.47017e-19,8.4e-17
3.34696e-25,36214.9,453.323,8.79326e-20,-1.47017e-19,8.4e-17
3.35286e-25,36214.9,454.123,8.79326e-20,-1.47017e-19,8.4e-17
3.35986e-25,36214.9,455.07,8.79326e-20,-1.47017e-19,8.4e-17
3.3728e-25,36214.9,456.823,8.79326e-20,-1.47017e-19,8.4e-17
3.38129e-25,36214.9,457.972,8.79326e-20,-1.47017e-19,8.4e-17
3.39579e-25,36214.9,459.936,8.79326e-20,-1.47017e-19,8.4e-17
3.40256e-25,36214.9,460.854,8.79326e-20,-1.47017e-19,8.4e-17
3.43091e-25,36214.9,464.694,8.79326e-20,-1.47017e-19,8.4e-17
3.44082e-25,36214.9,466.035,8.79326e-20,-1.47017e-19,8.4e-17
3.46117e-25,36214.9,468.792,8.79326e-20,-1.47017e-19,8.4e-17
3.46415e-25,36214.9,469.196,8.79326e-20,-1.47017e-19,8.4e-17
3.48216e-25,36214.9,471.635,8.79326e-20,-1.47017e-19,8.4e-17
3.49425e-25,36214.9,473.272,8.79326e-20,-1.47017e-19,8.4e-17
3.50831e-25,36214.9,475.177,8.79326e-20,-1.47017e-19,8.4e-17
3.52066e-25,36214.9,476.85,8.79326e-20,-1.47017e-19,8.4e-17
3.54187e-25,36214.9,479.722,8.79326e-20,-1.47017e-19,8.4e-17
3.55358e-25,36214.9,481.308,8.79326e-20,-1.47017e-19,8.4e-17
3.56516e-25,36214.9,482.877,8.79326e-20,-1.47017e-19,8.4e-17
3.5869e-25,36214.9,485.821,8.79326e-20,-1.47017e-19,8.4e-17
3.59302e-25,36214.9,486.65,8.79326e-20,-1.47017e-19,8.4e-17
3.60737e-25,36214.9,488.593,8.79326e-20,-1.47017e-19,8.4e-17
3.6301e-25,36214.9,491.672,8.79326e-20,-1.47017e-19,8.4e-17
3.63945e-25,36214.9,492.939,8.79326e-20,-1.47017e-19,8.4e-17
3.6479e-25,36214.9,494.083,8.79326e-20,-1.47017e-19,8.4e-17
3.66722e-25,36214.9,496.7,8.79326e-20,-1.47017e-19,8.4e-17
3.67552e-25,36214.9,497.824,8.79326e-20,-1.47017e-19,8.4e-17
3.67886e-25,36214.9,498.276,8.79326e-20,-1.47017e-19,8.4e-17
3.70248e-25,36214.9,501.476,8.79326e-20,-1.47017e-19,8.4e-17
3.71431e-25,36214.9,503.078,8.79326e-20,-1.47017e-19,8.4e-17
3.72229e-25,36214.9,504.159,8.79326e-20,-1.47017e-19,8.4e-17
3.72775e-25,36214.9,504.898,8.79326e-20,-1.47017e-19,8.4e-17
3.73517e-25,36214.9,505.904,8.79326e-20,-1.47017e-19,8.4e-17
3.76735e-25,36214.9,510.262,8.79326e-20,-1.47017e-19,8.4e-17
3.7767e-25,36214.9,511.528,8.79326e-20,-1.47017e-19,8.4e-17
3.80373e-25,36214.9,515.189,8.79326e-20,-1.47017e-19,8.4e-17
3.81407e-25,36214.9,516.591,8.79326e-20,-1.47017e-19,8.4e-17
3.82442e-25,36214.9,517.992,8.79326e-20,-1.47017e-19,8.4e-17
3.8284e-25,36214.9,518.531,8.79326e-20,-1.47017e-19,8.4e-17
3.84428e-25,36214.9,520.682,8.79326e-20,-1.47017e-19,8.4e-17
3.85161e-25,36214.9,521.674,8.79326e-20,-1.47017e-19,8.4e-17
3.87923e-25,36214.9,525.415,8.79326e-20,-1.47017e-19,8.4e-17
3.89113e-25,36214.9,527.027,8.79326e-20,-1.47017e-19,8.4e-17
3.90541e-25,36214.9,528.962,8.79326e-20,-1.47017e-19,8.4e-17
3.92619e-25,36214.9,531.775,8.79326e-20,-1.47017e-19,8.4e-17
3.94235e-25,36214.9,533.965,8.79326e-20,-1.47017e-19,8.4e-17
3.95869e-25,36214.9,536.178,8.79326e-20,-1.47017e-19,8.4e-17
3.9672e-25,36214.9,537.33,8.79326e-20,-1.47017e-19,8.4e-17
3.97587e-25,36214.9,538.504,8.79326e-20,-1.47017e-19,8.4e-17
3.98674e-25,36214.9,539.977,8.79326e-20,-1.47017e-19,8.4e-17
3.9979e-25,36214.9,541.488,8.79326e-20,-1.47017e-19,8.4e-17
4.0187e-25,36214.9,544.306,8.79326e-20,-1.47017e-19,8.4e-17
4.02502e-25,36214.9,545.162,8.79326e-20,-1.47017e-19,8.4e-17
4.0413e-25,36214.9,547.367,8.79326e-20,-1.47017e-19,8.4e-17
4.05025e-25,36214.9,548.579,8.79326e-20,-1.47017e-19,8.4e-17
4.0697e-25,36214.9,551.214,8.79326e-20,-1.47017e-19,8.4e-17
4.08598e-25,36214.9,553.418,8.79326e-20,-1.47017e-19,8.4e-17
4.09351e-25,36214.9,554.438,8.79326e-20,-1.47017e-19,8.4e-17
4.10115e-25,36214.9,555.473,8.79326e-20,-1.47017e-19,8.4e-17
4.12629e-25,36214.9,558.877,8.79326e-20,-1.47017e-19,8.4e-17
4.14518e-25,36214.9,561.436,8.79326e-20,-1.47017e-19,8.4e-17
4.15349e-25,36214.9,562.562,8.79326e-20,-1.47017e-19,8.4e-17
4.1768e-25,36214.9,565.719,8.79326e-20,-1.47017e-19,8.4e-17
4.18361e-25,36214.9,566.642,8.79326e-20,-1.47017e-19,8.4e-17
4.2013e-25,36214.9,569.038,8.79326e-20,-1.47017e-19,8.4e-17
4.22094e-25,36214.9,571.698,8.79326e-20,-1.47017e-19,8.4e-17
4.22927e-25,36214.9,572.827,8.79326e-20,-1.47017e-19,8.4e-17
4.2353e-25,36214.9,573.643,8.79326e-20,-1.47017e-19,8.4e-17
4.243e-25,36214.9,574.686,8.79326e-20,-1.47017e-19,8.4e-17
4.24957e-25,36214.9,575.576,8.79326e-20,-1.47017e-19,8.4e-17
4.26131e-25,36214.9,577.165,8.79326e-20,-1.47017e-19,8.4e-17
4.28032e-25,36214.9,579.741,8.79326e-20,-1.47017e-19,8.4e-17
4.29733e-25,36214.9,582.044,8.79326e-20,-1.47017e-19,8.4e-17
4.30464e-25,36214.9,583.035,8.79326e-20,-1.47017e-19,8.4e-17
4.31486e-25,36214.9,584.419,8.79326e-20,-1.47017e-19,8.4e-17
4.33384e-25,36214.9,586.989,8.79326e-20,-1.47017e-19,8.4e-17
4.33477e-25,36214.9,587.116,8.79326e-20,-1.47017e-19,8.4e-17
4.3543e-25,36214.9,589.761,8.79326e-20,-1.47017e-19,8.4e-17
4.37006e-25,36214.9,591.896,8.79326e-20,-1.47017e-19,8.4e-17
